global.beta,global.q10_rh,global.f_litterd,permafrost.beta,permafrost.q10_rh,permafrost.f_litterd,frac_veg,frac_soil,frac_detritus,warmingfactor,global.f_nppv,global.f_nppd,permafrost.f_nppv,permafrost.f_nppd
0.16535649029538035,5.9069833741523325,0.9999999972134328,0.7061986771877855,0.9866229863837361,0.9057933288401339,0.16409894519470444,0.2750754848139204,0.27404275050182264,2.293278665490729,0.0283648958605435,0.9716351041394397,0.06666449533566124,0.9333355046643388
0.39705984201282263,4.065558759029955,0.9999999956709712,0.6017369006294757,3.3547591348178685,0.9999999999999994,0.42513460850180534,0.25716761751467976,0.6610069735848889,2.637595450424275,0.029439979508388135,0.8706725094220971,0.056772083835178795,0.7334738943087526
0.604635760653764,7.893441342748702,1,0.7948893164284527,7.000743199605495,0.9947451286536323,0.5506391876729299,0.8568201424748588,0.09707271251911245,2.3720029658594672,0.009566599310755902,0.9904334006892441,0.8698755514296038,0.12985728101029917
0.572802887763828,3.123601486440748,0.999992199153879,0.6123332164715976,2.0550267538055778,0.9999999999999982,0.8807175792220874,0.6855278367636607,0.39429736091697215,2.8950612763226973,0.20397244131659648,0.7957855997399366,0.21500640616516867,0.7849935938346136
0.6848911484703422,7.729211295954883,0.7998348207981301,0.3586111911572516,4.345229947939515,0.9999999985986427,0.48565280960989954,0.5263645996262122,0.47462330976957345,1.5598926302742508,0.2719491918002569,0.7280508072615575,0.045361963870143754,0.9546379878089959
0.3416749609168619,5.229001112747937,0.999965167357981,0.5804766286164522,5.982049601152539,0.8942002965547685,0.21055776213777477,0.4364478810676991,0.07912516439585777,1.585684526812456,0.01756001943484644,0.9824399791247611,0.026424645952601553,0.973575354047396
0.4057663273997605,7.407779577188194,0.9999783595201577,0.47790325805544853,5.968548895325512,0.9958229123508542,0.6232445003572382,0.4491244574815135,0.7546825154627721,2.980880037037254,0.8516717236638769,0.14831356810871502,0.03883450291388015,0.9611452804380056
0.8991116180550307,5.013351712841541,0.9999710699199611,0.8165519798640162,1.411504300776869,0.9999999989080292,0.3849472760963072,0.9885953380409689,0.4690543213375334,2.1808907575774925,0.8491186927301531,0.15088118018222108,0.07526489230780149,0.9234668910347014
0.8667090130038559,7.661994982045144,0.9931677866160783,0.7671554023399949,0.5091197183355689,0.999998873868835,0.4423265415647923,0.7530968061464479,0.9719240747602663,3.0918578014873948,0.9684132392623486,0.03158676073765137,0.9876879378303763,0.012312059807107062
0.1753492010757327,9.066542875953019,0.998002688478996,0.9552958330605179,1.4682359178550541,0.9867771314614212,0.10935966220697269,0.43308541048937005,0.2995528034709672,2.4748616840424202,0.3209123267967359,0.6790645068286645,0.02156832353502637,0.9784316764649736
0.6839743694290519,8.94244288560003,0.9552290997453223,0.7132727270945907,2.501984043046832,0.998543273498012,0.09462224423529274,0.6747798891537973,0.8818472692699623,2.422216863604878,0.9894428876897611,0.010557112310238988,0.9909684254941994,0.009031574027852143
0.8079535502474755,3.707223127130419,0.9873507890287472,0.9932793616317213,8.707680003717542,0.9692684173382597,0.16717055347593104,0.27031418321127243,0.8749922025870279,2.2392692444106856,0.1776729356447783,0.8223270643136874,0.0962748620599638,0.9037251304584416
0.0820807907730341,1.6889148764312267,0.9999999875582838,0.026023889193311334,5.581968387123197,0.9999711833843256,0.08117313564473153,0.3565097718557448,0.6000206890606778,1.8465248915125567,0.21298326401454634,0.7870167359821193,0.8672988207353433,0.13270117921620683
0.055295745842158794,1.9897237210534513,0.9972170335354548,0.01673308340832591,4.325146339833736,0.9546479932378574,0.7013323898502587,0.9460771785662715,0.5048348719797408,2.681915635535294,0.09235701005009508,0.9076427338736868,0.8395431987697008,0.140317793604962
0.5193018780555576,9.385019626934081,0.9999999999962579,0.38334373058751225,0.8989590173587203,0.9999999928036746,0.04690809202157856,0.9206382298264264,0.7522017744483532,2.0226628576491654,0.7455421791143971,0.25440209781766254,0.3129784649909808,0.6870215350090192
0.8965385397896171,6.128334095701575,0.9806908809033137,0.060315801529213786,6.271380330435932,0.922730320480481,0.015651200361004203,0.3217924096812197,0.15176884837694363,2.7684738115507677,0.3458747292021872,0.6541252242368918,0.7476150790472894,0.2523612440027615
0.08986545889638364,6.044004561845213,0.992373092624438,0.35016879881732166,9.955636912491173,0.9999999976340083,0.13027724129968368,0.6331896901946368,0.029380480205690115,2.574004423051377,0.41985376665955254,0.5801462333404431,0.0407246257245862,0.9592753742754139
0.5177901424467564,3.5283617326058447,1,0.5893645081669092,9.73152769729495,0.9999274604764552,0.05913633447712855,0.08535830328463966,0.15087244892964038,1.862664282348562,0.18862333680103288,0.8112622404114971,0.974082800342065,0.025917095285638483
0.002363288775086403,8.356477129273117,1,0.5916172354482114,2.9435041500255466,0.9901157147836233,0.10334566420857508,0.3701991867952503,0.3895588983219813,1.473744375839268,0.038730672796141834,0.961269327203858,0.25032095946968996,0.7496790405302542
0.3200591104105115,0.5018310039304197,0.9992545621444376,0.4009693646803498,0.5354913650080562,0.9999999249269601,0.31534893681662796,0.2847224671593993,0.7825024931730477,2.8633837813317404,0.5605114146162894,0.43948858538371055,0.9219239069646871,0.07807609303531297
0.19270246638916433,5.925910018850118,0.996363431373202,0.2879899221006781,4.534689749125391,0.984382669561552,0.2016907687312979,0.4208245718615577,0.33670180671654226,2.0212065541478434,0.4503530785730464,0.5065625795302936,0.10073349503197986,0.8992665049004569
0.08536596409976482,4.870176007971168,0.9999967554539385,0.37763603241182864,2.8595543024130166,0.992458696630655,0.3129494613496086,0.17818727542776888,0.09594662934888158,2.827252320954054,0.8094390234069487,0.1905609765930512,0.3171011701167139,0.6828278478799243
0.9829526178073138,2.4643827881664038,0.999999958584198,0.6558900149539113,6.89824860310182,0.9999831864837526,0.4619091265564746,0.5343413342470599,0.07790137146082354,2.5826365498954966,0.03985139849189153,0.9600829828327113,0.004363209173689998,0.99563679082631
0.6983110220171511,9.049675953574479,1,0.719020577846095,3.211073181591928,0.9965471500795935,0.7476802291971285,0.38037431447232656,0.9062079165305701,2.5179059963421953,0.32466889763344214,0.3141244757543717,0.4799110532997018,0.49649012537300424
0.6234563610050827,1.1435321578755975,0.9748192214965572,0.042964509688317776,8.220324798021466,0.7238040847381848,0.03323396120222064,0.45070339151780336,0.31354045987418716,2.3281131181923387,0.02692385413559332,0.674581882959067,0.4502443879918176,0.5497475282276041
0.2533263457007706,8.607089438010007,0.9999960034711228,0.2968413447961211,7.580358020495623,0.9999999968113128,0.043492983523136734,0.4607975760844533,0.5945793867122093,2.4171668083019116,0.015325597407689151,0.8054061937771662,0.03144655077049779,0.9685507620428003
0.19299888121895492,6.687252214178443,0.9999989679478569,0.5281214858405292,9.765581171959639,0.9990160302082413,0.08964339251398469,0.37443382395293745,0.8750438141508644,2.942108597823444,0.7465329228090036,0.25346707719098827,0.01564433871828345,0.9843556612625761
0.75657162303105,5.52780075231567,0.9999999999993447,0.17944746557623148,8.893347326666117,0.9490972951038158,0.26449459431782996,0.3241252515018091,0.33419386361214115,2.893525840162796,0.5685742571629941,0.43142574280707324,0.6439781594921794,0.35532003150726826
0.6200348439160734,2.1425168053247035,0.9138553249430452,0.62246905406937,4.080090124625713,0.9999997743105289,0.20175799848486622,0.5194729180860533,0.384592974332107,2.9262679628201864,0.002349335586780251,0.9976506643880306,0.13789905614994868,0.8412744974362248
0.57478131307289,0.9829095052555203,0.9976657495542289,0.9260491179302335,0.8328462322242558,0.9971677212321193,0.4487578402256798,0.65389103384437,0.4801697405586027,2.4464128223007275,0.6528850998562588,0.3471149001437412,0.15273227582290783,0.8472677241770922
0.3401264895219356,4.173687375150621,0.9999999999990875,0.2072351153474301,9.13918411359191,0.9999478380627256,0.04137408917619045,0.19711560789879828,0.4543836370526171,2.323766527712934,0.0014763631663773208,0.9985236368329394,0.03854880374738639,0.9614511922574093
0.7197673905175179,7.189068424049765,0.9999064888804386,0.28747497918084264,5.527822789736092,1,0.011992646676788716,0.18552928601114083,0.8393968484273543,2.963847155632953,0.12700894505837257,0.8729910549416237,5.540318508695576e-4,0.9994459681491071
0.5043847060296685,1.2653136998414993,0.9999548713089654,0.09125249623320997,8.085291495081037,0.9999999999437316,0.12807719619889704,0.14183999561584074,0.9096161789336829,2.724581494409275,0.3960377309737527,0.4611046030605583,0.020564371070518485,0.9794293368139206
0.03222904400900006,6.2790935812518,0.9988135816131933,0.17318249819800258,4.478380279615521,0.9999984993853476,0.5945669515979642,0.6295473652117247,0.8584539438935168,2.6332102487900872,3.4389984025122258e-6,0.9997932794199745,0.415212473226988,0.5847875267729462
0.38363006012514234,4.014239481184632,0.9999999999663542,0.029404538217931986,4.51928730122745,0.9964451703621434,0.36702954585253256,0.4794571716971991,0.8694855780210191,2.1706763780730762,0.011362115958951343,0.9886307242569499,0.1990996684840251,0.8009003291041407
0.6817415645346045,0.6759948655962944,0.9999999999971126,0.3211169010028243,5.264187597204,0.9497675430909068,0.08694726672282539,0.4521890061062405,0.16388941402920026,2.602497277480821,0.3498001994813558,0.6243197902100327,0.007600437935005275,0.9906680116377176
0.0020338078029453754,7.65978017821908,0.9999999920801232,0.5679357044864446,6.805680014658719,0.999800148591204,0.18976062442419434,0.6334172649000139,0.7888384559262879,2.367175607067215,0.1430050859779951,0.8569948966474406,1.1500023125991685e-4,0.99988499976874
0.19146496150642633,6.16362678585574,0.999999999974949,0.10718159307725728,6.730947066098452,0.9999870541397123,0.13005979484352287,0.2710084065483161,0.3253339391058156,3.1349235087836336,0.050919073365087476,0.9490806899980437,0.5731194227452467,0.3022892856761756
0.4431203904096037,5.7160386187024415,0.988916437977955,0.6932328680995852,8.805285324342549,0.9996964900744901,0.5792949848962662,0.49675475569580546,0.08315705996211573,2.7070779247171575,0.9713580161775707,0.01735490142675885,0.9441317635252083,0.054351742883595115
0.9778128480538726,5.525473542511463,0.9640847866739476,0.36720568174496293,3.6977583286352456,0.9999999587624356,0.26093739046279907,0.9733350106840777,0.5550858922689628,2.419890896615982,0.2433549637653945,0.7480454272257229,0.6881807770213108,0.3118192229786893
0.15032406290993094,5.367396275978535,0.9999960104501505,0.7158528501167893,1.2132810894399881,0.997592855318511,0.12096328836355333,0.32769102186147314,0.02956934186588523,2.9883193172826696,0.5992129691121441,0.2656518137433574,3.584758567427987e-5,0.03374525155384446
0.5511966038029641,4.469804035034031,0.992184576539008,0.5997477762866765,8.518027917016298,1,0.34430411530348265,0.8915532184371479,0.5721493523255683,2.5300738536912237,0.28865389247845724,0.7113461075167938,0.8205066001066025,0.17949339989289442
0.3869729090947658,2.319132739212364,0.9999999998355009,0.09027109039016068,4.187716546002775,0.9999999988079139,0.06509275585014934,0.19654363137401157,0.21521395347427605,2.3358099803028614,0.4472065419403264,0.5527667035176494,0.40826186874386655,0.5873760065657705
0.5242347996681929,9.988677382934839,0.9469673144795203,0.15869706496596336,7.110661065671593,0.9999999912420675,0.23264159783215205,0.7413442313851109,0.9133302843686593,1.8300752195107295,0.08081981000516619,0.90802810710801,0.996591234977686,0.003408657881119219
0.2607701641973108,8.59239314449951,0.8767973794009719,0.7737255566753447,8.014205303043127,0.9999997650910811,0.32701847427084385,0.5160365291428263,0.2456760553872022,2.23072395083145,0.01732078444359527,0.9825885464812122,0.44251853290031884,0.5574814670996813
0.23056766879744828,0.5658008391037583,0.9999999998443109,0.044593186816200614,6.455633947625756,0.9972111135022639,0.039016506185388024,0.47357331205918934,0.2937931067688864,2.8683714248056837,0.37574284311394335,0.6242292084754322,0.44290509664227184,0.5570949023553243
0.4786661167163402,1.2245592009276152,0.9999804478983649,0.4140327505301684,8.022449323907495,0.9914880086279165,0.6762400719093655,0.45878427100257185,0.6110836525720431,3.1048087572632537,0.2770156071318519,0.003357917716692231,0.7430884762696702,0.2569115237303297
0.8290504876058549,9.421923393383622,1,0.5584252628032118,2.262838452588767,0.996229603550488,0.07492327835604998,0.714956947681302,0.7574413833637328,2.6319081710903007,0.036574862399783414,0.9634251376002165,0.9920318849611037,6.027575860709593e-4
0.6296270117163658,6.964522749185562,1,0.6009561407845467,2.2234299196861684,0.9324811248239644,0.12557665116604433,0.8380000520388027,0.21502967901996084,2.174950366761215,0.10874779306628149,0.8912520498557286,0.003211701448321518,0.9967872092742183
0.03485790709964931,9.612003802321851,0.9999264307978422,0.8688815420027822,7.262259530834854,0.9999988518635707,0.2849281814379748,0.20285036651432561,0.8093362106246206,2.441711713451733,0.7960620406471891,0.20393795935281095,0.2586162970798107,0.7413837029201892
0.5623715717811137,6.0180742014199495,0.9997031396260325,0.2635921691544354,4.037059894762933,0.999999262673099,0.1778529474352302,0.7533970771862253,0.6344071223773062,3.3195682952630783,0.0924531827481437,0.9074735546351193,0.44989724437514933,0.5501027556248507
0.2538042312953621,4.892563093453646,0.9999999093393416,0.03093484346754849,3.839337141253054,0.978696521477581,0.38254519247961094,0.9034680347683239,0.4629945157977723,3.304247179629563,0.0020009254896144126,0.9773557065142059,0.6412117329804868,0.35878569688003503
0.031981001840904355,3.142038129735738,0.9999796745799554,0.22752099903300405,3.3924126462079585,0.9725070167930816,0.45313168840829565,0.4877029208741915,0.7836848629848658,2.6543879121620297,0.1598601840983247,0.11950366320486819,0.9260055934961491,0.07399440650385089
0.6086084321141243,3.7689774692989886,0.9999998113389629,0.2530238605104387,2.2634300240315497,0.9996285264732357,0.13360900698102818,0.06125776649514104,0.39156581032191523,3.051535745936655,0.08813121924292523,0.9118687493718467,0.5990945766648581,0.4009054233351418
0.10220715589821339,0.2414049836806953,0.9999216575691187,0.5499906598124653,8.789478235412389,0.9825567915811382,0.44693433273104155,0.9259236593650962,0.2758539302005846,2.9272025021361263,0.8793072007584173,0.11855122080082577,0.8680135421920137,0.13198644132235784
0.6363364092539996,0.1375720207579434,0.9999998827551951,0.6984429855365306,8.451469235587865,0.99999973347928,0.39136313513733745,0.8282151012308014,0.9425439783465084,2.8857713101118816,0.8039917629753953,0.1953086879563281,0.2609888483095233,0.7390111385261569
0.6374405936803669,6.929901975672692,0.9999998476804692,0.2631014904472977,1.6377937234938145,1,0.4007432648546313,0.512065596425658,0.7727420484891694,2.5355516408530785,0.19890384011347018,0.8010961598865299,0.01255427075216237,0.9874457292478215
0.30505287391133606,5.949473790824413,0.6332648365954049,0.686301585752517,6.845114543102682,0.49838155357271746,0.10226836165483619,0.048247737568702986,0.7703963921059618,2.6991089781595043,0.7982895058745665,0.2017104941248624,0.8394162282976134,0.16058376744727348
0.3064476805739105,9.154015914537013,0.998853214561563,0.9852350663859397,1.733597528655082,0.9999888546240027,0.23914945191076284,0.8187356756632658,0.5600806364407569,2.06812243139626,0.4500697253544962,0.5484764442039066,0.8419855670141545,0.1580144329858455
0.1850351351313293,5.676901976112276,0.9999999999553753,0.5589599234517664,5.5092235980555415,0.9998916430911792,0.7342284776091362,0.5161873995052209,0.5057301628803418,2.59571870951164,0.0066382588919068454,0.9848072749415646,0.960279300899211,0.039555011678436273
0.8488578884862363,9.363158643245697,0.9999999999997816,0.9074344590771943,3.2959471200592816,0.9871614939335217,0.3732692882107727,0.612371727793298,0.06530433754479709,2.1817423060564005,0.9035554521658223,0.09644454783417768,0.7840588165011426,0.2159410785405708
0.4181942045688629,9.812787508126348,0.999934603136943,0.05233646999113262,5.785136022605002,0.9999999999999998,0.18147535062151046,0.6445196419324849,0.7649211033042616,2.448969100221945,0.060456532570187224,0.9395434674298127,0.22441539091156673,0.7755846090884316
0.9617476698476821,7.752019569743425,0.8435491741469778,0.056617149617522955,9.783779098652303,1,0.3512204499605345,0.3753488538531595,0.904158280111206,2.802301852084499,0.88063196289710155,0.11790545323837184,0.9928601865013296,0.007122731051530022
0.39003153052181005,0.43145006988197565,0.9991007512453474,0.0056473310105502605,3.894702608231455,0.9828283462072831,0.24669726835114886,0.26505135911647726,0.8354162236550506,3.0582816081508533,0.6721963669076658,0.32780363309233423,0.024451896451775586,0.9755481035482243
0.6619568322785199,2.671568209771067,0.9916370696353559,0.6484292857348919,1.1634795414283872,1,0.063128345289072,0.26909415653337265,0.406290064014028,1.9181704593632536,0.11681771785405447,0.8825287244375656,2.046847677616851e-5,0.9978468801493274
0.8929210903588682,2.812756069470197,0.9738084898030573,0.18931404780596495,0.6808403716422617,0.9420969787501478,0.16825708052126426,0.061309115236697256,0.4521234731019266,2.0042232323581857,0.3595964917356399,0.640403206798008,0.8341743476567011,0.1658256523432956
0.3693230135831982,3.6331904446706176,0.9937284034265403,0.25114750768989325,8.519303053617477,0.9430435618776393,0.07152559684994353,0.7119322685610882,0.0204107133595775,2.150786510462415,0.4753386365799212,0.5246613546285473,0.02214293112982431,0.9778570682287193
0.9177213869988918,4.772352518048137,0.9999999981169434,0.2951165051199496,6.617895571980625,0.9999983963658221,0.2271210547086977,0.2654176238509883,0.6542071954108007,1.9867824112880996,0.030763291226933186,0.9659371727051994,0.02400953020184554,0.9759904697981542
0.32005758373998106,8.542435173876584,1,0.2080116884317249,5.461287549696863,0.9922530064186028,0.15949947698521835,0.4299228977308634,0.4025705189626288,2.6047831179860106,0.9999469851396174,5.3014834292325896e-5,0.001364318962608128,0.9881690020553523
0.1969115068204701,3.6775088938884437,0.9981946654689305,0.19449346675537527,0.23746239254251122,0.9999999996436875,0.014599811259564124,0.5784249487457007,0.5119946430609967,2.4197690081881045,0.06212490951535843,0.35872372285982146,0.4012799189682689,0.03599145343083522
0.027563144452869892,2.9241696558892727,0.998321464069046,0.723503825487569,9.930747805628926,0.9997933927254916,0.09111433226717018,0.2858626589304902,0.9306804244618807,2.6266870952206642,0.7792726057003166,0.2207273942996833,0.01268014324348098,0.987319856756519
0.7760384348221123,2.2073845635168254,0.6397014124743762,0.6408324842341244,5.846083990763873,0.9999999996499529,0.4822515340743772,0.3923433684505204,0.2390092428137299,2.642788672511737,0.8444947234322837,0.15550527656771623,0.3173252500507612,0.23755260776330436
0.9468000833876431,3.9827387710101902,1,0.6851782691664994,7.128221036400646,0.9186449251166918,0.3285552838217079,0.8482120102719732,0.6481542250514151,2.3943884323974114,0.09386491025215445,0.9001843614121012,0.21313836124549798,0.7868616387532835
0.9603227276820689,1.079679410904646,0.9999997425552495,0.857035118388012,1.6634884686209261,0.9999750572121694,0.16499310527486205,0.8655431361539712,0.0031565056190477727,2.4177396724629183,0.3736033013409176,0.32797791942602017,0.32951076497849974,0.5517967344341553
0.6688603169750422,2.076145512983203,1,0.13289743568748236,9.934411430731416,0.9999497533008715,0.5186807442185501,0.8971685356831784,0.9379089937141574,2.2872969097833895,0.9992477285581445,7.522714418555572e-4,0.30185695316235533,0.3517621782635416
0.15367760183289647,4.141884206328541,0.9997432330648577,0.6571512317750603,8.06494917254895,0.9999999999544019,0.2826139530006605,0.18651502230984116,0.6330152902053835,2.2651102676895647,0.5476557960407895,0.4523442039411308,0.5666879769484943,0.4333120230515056
0.5100266644731164,3.487352484371513,0.9158949732824428,0.1820398138370365,5.550731318071485,1,0.4422803184919029,0.8359773912699298,0.38118395470823513,3.0025961564391865,0.06271633671464752,0.9372819509099667,0.28592475621253044,0.7140752437874696
0.6006419477052987,1.4167547435499728,0.9998253078033951,0.22999551962129772,0.6382045219652355,0.9998797252076141,0.6530315596698331,0.7740209959258142,0.5731982005445572,2.601399382329721,0.012198768813181863,0.9878012311868175,0.2711076975410874,0.7288907628968031
0.8053877325728536,3.3893222897313535,0.999995143852136,0.590666500851512,9.021201017312706,0.9999999999999958,0.681173479955052,0.34868104779906345,0.3913753165502754,2.3423578315009532,0.9666680788777314,0.03041416829421595,0.583106306144627,0.41689369385537284
0.39519347599707544,3.41424482408911,0.9859443915021876,0.35290925367735326,7.402538110036403,0.999999998471756,0.13122011179876603,0.9864711985945485,0.35719202209527795,2.687656613920542,0.060940391469213546,0.9390596085307865,0.9995362247738614,4.6377517831395316e-4
0.12402323866263032,7.122015601489693,0.9678822656307411,0.8873240910470486,5.557256431784481,0.9999194997709175,0.05054472530363029,0.6315487475625942,0.5390323182854923,2.225126132185891,0.4531550782564184,0.38518433996299734,0.947078575007427,0.04840209714891775
0.1685960367321968,8.849886439274997,0.9999999807117824,0.5999686098657548,6.98643850395456,0.9999999978554661,0.19622830182456666,0.19733457727294007,0.560235971857423,2.69186158620387,0.004012275303427101,0.8834850421209963,0.3336302139161861,0.6663697860838138
0.6427897808607668,6.348577418830246,0.9999997984101282,0.35814263275824487,2.1190726524218917,0.9435878312536203,0.38373815537880585,0.6828999129168548,0.895363489297729,3.0185134865807495,0.9075147486594691,0.09248525123798372,0.8764932200983542,0.011139776551504723
0.052358754677698016,9.643030422739685,0.9900688747885957,0.8350694430992007,5.82156257936731,0.9999842614702573,0.718923056616664,0.1911103097480901,0.7974422246092454,1.4677324278767518,0.24486155895697406,0.755138441043026,0.5787480964052321,0.03325150857782229
0.5259780031628907,0.4364455258473754,0.8757113040365794,0.589588092174381,6.09437866602093,0.9999999663336218,0.18322868760772335,0.43151496641093107,0.40439708643062644,2.1554073026115566,0.10493119858980857,0.8950688010845541,0.19163915463470155,0.8056810620714056
0.033020807430148125,5.770714194513857,0.9996871800427785,0.9676164290867746,6.81235387455672,0.9999990081074362,0.656382038425787,0.486059297034619,0.32529439625734285,2.8538581210682663,0.9797177036708502,0.020272309256163665,0.7881083507970299,0.21186261957159336
0.8062020419165492,5.336273065768182,0.999999492201516,0.47533163218759,7.763081807643175,0.9999999999777176,0.18854404095582933,0.15136310644885384,0.1920663615021044,2.469730022188263,2.386044545919733e-4,0.9997613841605559,0.6485176638388642,0.3514823361611232
0.12472418183460832,3.0439664842560887,0.9999999999956646,0.8550435907673091,6.895287944935262,0.9999999999999971,0.446502777850734,0.8724603726046724,0.02149143147597976,2.9016143882653984,0.07452844120330857,0.9145375907844439,0.07001054241798717,0.9299894573966386
0.5808542338199914,5.57717127725482,0.9862128490993548,0.20343728899024427,7.1550606563687325,0.9999793027529073,0.4566345445458295,0.8388451788866822,0.4436970608291344,2.223481186350843,0.48023532240814387,0.5197645990089562,0.17891838160065004,0.8210692807489857
0.45434324257075787,1.5786022203974426,0.9999999793734035,0.3941812051925808,9.605784225277603,0.9999996691634686,0.16007058642196043,0.8154805876184824,0.5691372119911398,2.234315664538666,0.12476368185864495,0.8752363167995378,0.017567929173862382,0.9824320708261376
0.7475133128464222,4.088687668554485,0.9999999999906345,0.3743738040793687,2.583337891846895,0.9999854192653519,0.11522521022888821,0.7950174564763502,0.7243032081635524,2.1289401760950915,0.0886986113866737,0.9113013886098499,0.26325339494094513,0.7367466050590408
0.3234266238287091,7.309264503419399,0.9887274421906419,0.9182800482958555,2.0784581266343594,0.9966361094666312,0.3844514248687303,0.2436840437910139,0.7714059564381079,2.3862524088889376,0.5928087239530665,0.4071912760469336,0.03430111290182293,0.9639632641990523
0.10311277443543077,0.18985770177096128,0.9999999999999785,0.483025272609666,2.738541003782302,0.9410762335711049,0.03416559648553865,0.013607921415314748,0.4403799448188874,2.752804159200135,0.3708752562764659,0.6291247437235341,0.15915844255294098,0.8379346296770195
0.827308634063229,2.12336678057909,1,0.30478793918155134,8.151980906259269,0.8994139658722246,0.26306636510497705,0.4501777804904513,0.7803163090272396,2.4707864650746005,0.291042964304298,0.7089570356957019,0.7829583153167724,0.2170416840494908
0.5376464226283133,2.1438500029034913,0.9993754004214669,0.8931234932970256,9.06414331169799,0.9999611811426362,0.0029606899934406837,0.07237365269688817,0.009323166274071964,2.4508980102426476,0.06563642023867262,0.9342863971827415,0.4668301703945629,0.533168730462381
0.44352713343687356,2.9320613527670503,0.9999999623661581,0.052723929984495044,0.8842811593785882,0.9998044880921501,0.2379914465836532,0.2541970889877426,0.4856305302252691,1.8743863977692121,0.9963133094457902,0.0036844981037495103,0.9301405176343732,0.06961866817587728
0.720750123495236,3.7275354214943945,0.9998938843772744,0.17832687636837363,4.427375697996467,0.8651583158370454,0.01538903014460567,0.1757126362441027,0.10346591412505653,2.3679818324134523,0.6048276879363311,0.19187632273702826,0.7630422568943436,0.026057458758739972
0.2943334982264787,1.0594689124263823,0.9999926764999935,0.29500083322636783,2.1917266002856195,0.9999972127026182,0.2782779243915437,0.15180029807933831,0.34177715227918587,2.4257249789054702,0.7349741240816172,0.265019311654602,7.681705143338498e-4,0.999231829485666
0.7364224139600992,9.958328197244555,1,0.6066301015671343,1.7526318156160414,0.9999999983995902,0.9713009058953262,0.42650705592888677,0.5770752659559885,2.913957388371175,0.9878455418607737,0.012154131772375433,0.03376105076194179,0.8887213400432376
0.0322358226403594,6.640189646277577,0.9988981538008187,0.6880337852053344,3.50018315250054,0.9999999999910345,0.23967415697422248,0.5433854112957395,0.5201810671050798,2.350685528960556,0.04973266788751311,0.9502673321124868,0.009098412668488428,0.9909015873314668
0.24905481934547424,6.670531837735325,0.9918413233973329,0.2264740103855729,3.3558667334727943,0.9998262115463145,0.30347300850233616,0.7104089549966693,0.9007751166964316,2.2103785420685704,0.3438196502302094,0.23799318510449233,0.9794060869009973,0.020593866922633628
0.5837287837639451,6.676158246118575,0.7738139039801993,0.9636838913429528,4.991984588559717,0.9999964918675974,0.41297836009910943,0.601459822883128,0.31202827925700527,2.9244385771836874,5.360409417879987e-6,0.999994639590582,0.6271721862456218,0.37282781368275364
