beta,q10_rh,f_litterd,f_nppv,f_nppd
0.7561705377884209,8.96915566874668,0.9998675599083691,0.27030317149201805,0.7296968240329541
0.7111419343855232,8.651586647611111,0.9999986280170473,0.40065558157163056,0.5993444184149945
0.25958983320742846,2.830869066528976,0.9999999999999686,0.016140271025897428,0.9838597285276014
0.3528456059284508,4.78221187600866,0.9999999999999949,0.9543906760381257,0.04558701347536338
0.7231102958321571,4.801483447663486,0.9996945566707839,0.34868247599991886,0.63721838270597
0.9875547722913325,3.7984426971524954,0.9999648074197928,0.262514941056293,0.7374319356307367
0.2795794194098562,7.1444528410211205,0.9995112785566148,1.1794348284971836e-4,0.9998820565171502
0.24387890682555735,2.687263262923807,0.9981568003898439,0.9920389387264246,0.007961054435664043
0.6145741015207022,5.526653204578906,0.9999330529216917,0.10641234477524972,0.893514169578102
0.2396413334645331,9.08675768878311,0.9833237861633305,0.05623775794066326,0.9437622420593367
0.8839837990235537,6.388725955039263,0.8491968443567127,0.999045008745398,4.220052396168415e-4
0.0022358433343470097,1.6614664951339364,0.9999999999977343,0.7646255797740626,0.2353744202259373
0.6473475089296699,1.5738980239257216,1,0.08016621818451992,0.9198337818154801
0.6749401506967843,4.35353365028277,0.9998936010610655,0.5133357410668257,0.4866642589331744
0.4688453490380198,5.477661597542465,0.9895905164683253,0.6027875863816012,0.39721241361839876
0.13485050457529724,3.2141014421358705,0.999999998737343,0.40194919108641486,0.598050808901575
0.49026978970505297,8.664837875403464,0.9978554009323217,0.9215515544201929,0.07844413530188606
0.5746416745241731,0.45497827231884,0.9709259880446263,0.8670363092617289,0.13296369073827108
0.6942392382770777,0.9884047694504261,0.9999999796350227,0.9315333915263598,0.058771639096473455
0.5298681068234146,8.884080620482564,0.99999999973899,0.01908995210270061,0.980909456290827
0.17791073746047914,0.30818180413916707,0.9999556126189832,0.14200273098194846,0.8579972690180515
0.31781245372258127,6.139692801516503,1,0.302947996013647,0.583691242490198
0.7188365296460688,8.144951285794377,0.9819341784797211,0.0029845354791911546,0.9970154645196425
0.43949700333178043,7.475486397743225,0.9866068100137532,0.017918360773472326,0.7219296442616434
0.9177102702669799,0.4789807857014239,0.9999999996148817,0.07412379620125337,0.9239641443889279
0.6810716309119016,7.5250014453195035,0.9999999995335221,0.505701407434663,0.48482557986127345
0.7309575935360044,7.7276616753079,0.9828205770673257,0.9193301087816763,0.08066989082815036
0.668525863206014,4.596764997113496,1,0.02702232564797768,0.9242913684749353
0.009337764233350754,2.948537713382393,0.9999998862498334,0.0018600932238626734,0.9981399067742575
0.46956521086394787,1.3084571133367717,0.9999287996814628,0.41667308470841746,0.5833269090574087
0.4342773293610662,2.325146780349314,0.9999999999990594,0.867435581594081,0.132564418405919
0.45568740484304726,7.724877642467618,0.9999953054052829,0.7530037742585531,0.16243798315396618
0.9034427430015057,6.761669279076159,0.9999625696233863,0.817000935692206,0.18299906430779397
0.140770744998008,8.748401338234544,0.9995594143124465,0.509633287670787,0.4903667084677146
0.39122511981986463,8.0027367756702,0.9999999999999964,0.6256557874197732,0.37434411081475033
0.6185260615311563,6.349101171363145,0.9999999813745938,0.18578504511712032,0.8142149466270245
0.6671645327005535,1.1201010248623788,0.9999926709700657,9.46900313263306e-7,0.9999990530996867
0.4298402722924948,4.7905597276985645,0.9955432241060411,5.099695383790999e-6,0.17336925528625075
0.8888021470047534,7.678778446279466,0.9999999999969268,0.8368984767182852,0.1630737018046349
0.013240003725513816,8.078833208419383,0.9995265456833029,0.020659802472137154,0.9793401975278628
0.4825999003369361,4.588632208760828,0.9997614689395358,0.4984594131858621,0.2821883293482502
0.3663260929752141,5.163103202357888,1,0.09664252250774595,0.903357477492254
0.40717895049601793,5.783010870218277,0.9999999825247773,0.004435437384300686,0.9949936912182842
0.058117026928812265,7.490155738778412,1,0.7349058866840794,0.2649261818791412
0.08150476706214249,8.64109284710139,0.9999887469559858,0.44915495508325837,0.5471025667950565
0.5269736845511943,8.934403783641756,0.9999994085807339,0.8964448880704253,0.10355506744078836
0.7905699617695063,5.518400294240564,0.9999934775911266,0.7824288079780819,0.2174588077195541
0.6386508578434587,5.260461673606187,0.9993752915003692,3.391783942233993e-5,0.9999660821605776
0.6931210863403976,4.1217891639098525,0.9996170350203336,0.8814806702047813,0.11783554927748584
0.2702143720816821,9.627105968538672,0.9999999999995564,0.09222438706151594,0.9077756126196453
0.8312952935229987,7.082730291876942,0.9999908248852677,0.001424195694365184,0.9985758043049516
0.10066899051889777,2.539850741159171,0.9990236048021156,0.4350572557708554,0.5649401894744864
0.9995251691434532,3.2424841937609017,0.9999999998649752,0.1491200399077197,0.8508799599932344
0.5676296523306519,6.664148876443505,0.9947550603702725,0.12540420331029112,0.8745957966317359
0.9099996404256672,9.634029057342559,0.995664660553023,0.07125961846477998,0.9287403767235672
0.47510380088351667,8.87988161528483,0.9989515085044723,0.2680660661089085,0.7319339338910761
0.1439123882446438,1.7606437392532825,0.9999513287851407,0.37747590967681355,0.6216774211515711
0.8206479151267558,8.178041053470224,0.9999986218945013,0.8716689298391729,0.12823362558137685
0.08070948696695268,2.251491378992796,0.9867597403167457,0.7718984691801009,0.214249963790218
0.46425616019405425,4.064082051627338,0.9999999908320764,0.9996351873380966,3.6481266190110766e-4
0.40821355232037604,3.477166013326496,0.9976326899534881,0.19519842954712488,0.48528807178256134
0.044371287571266294,4.359976958949119,0.9999880776211972,0.022392187593771998,0.9776078124062281
0.7845003085676581,7.540264583658427,0.9999999999416153,0.04875756300380487,0.9512289516221815
0.7974925644230098,8.928127107210457,0.9999393320478284,0.18221603858161473,0.8024049267759421
0.08607306098565459,5.570921848993748,0.9900787265090458,0.14979022685803844,0.7908139795611095
0.0985836626496166,3.4711908153258264,0.9999991132864944,0.261172898808012,0.7386321142016852
0.7179039402399212,0.9576166677288711,0.9999580949203085,0.9392538405887649,0.026195724928763146
0.0405194996856153,5.058473197277635,0.9752444775828782,0.0031228974154277676,0.9625427142722768
0.613337934250012,4.16147020412609,0.9676128668921884,0.01772257630773377,0.982276495286572
0.1601762983482331,2.230477686971426,0.9999995730409234,0.748041420204147,0.25195857979585295
0.39062664145603776,9.572521653026342,0.9888688484906293,0.33623261549777206,0.6517137310329935
0.9676841557957232,4.634313208516687,0.9998947110025526,7.958392218010595e-5,0.9999160237499822
0.012073620455339551,8.38313302025199,0.9992908107732782,0.07823598918572014,0.9217640108080333
0.8763115999754518,5.811638787854463,0.9888280760618902,0.004963011950934033,0.9947880719024331
0.4314975587185472,0.95235176384449,0.9999999999991318,0.7338840672830965,0.2661159326630099
0.8000992683228105,8.854574798606336,1,0.012234608152214393,0.7959355299875579
0.5227613260503858,6.149310788605362,0.999928431342126,0.9072017644225489,5.662019182207878e-5
0.7749768730718642,7.666938477195799,0.998610549940125,0.11204332944881736,0.887956670549352
0.5097800046205521,9.113567941822112,0.9999999999919296,0.9175214642359021,0.08247853576409771
0.444240735610947,2.264302542898804,0.9999999999999647,0.05807284507434173,0.9419241952177815
0.503088092431426,7.631384111009538,0.8712474405935832,0.015337863833207897,0.9842375084931507
0.7128498652018607,5.234188511967659,0.9999799250534446,0.530361321612121,0.469638678387879
0.4084981095511466,9.657612580340356,0.995119510718171,0.20908409312172163,0.7767128992322023
0.0821318831294775,4.273045740555972,0.9999999999999989,0.040562580812627806,0.9594374188590142
0.10774482297711074,8.752161094453186,0.9999999685494505,0.5168233519546049,0.4831765785635734
0.17010745429433882,5.660877311602235,0.947378584515462,0.3359669543062539,0.6640330450849171
0.3014167358633131,5.386355079244822,0.9990580051393388,0.5480944582690327,0.45188703638683214
0.9628588724881411,4.220434194430709,0.980953715944255,0.24413246989921303,0.755816768451111
0.4474942102096975,0.9861744404770434,0.9999999999432186,0.1494788355906212,0.8460101046890323
0.18769979081116617,5.590847092680633,0.9999999999947636,1.958107885226731e-5,0.9999804189211268
0.4076917606871575,5.016803038306534,0.9999999999663549,0.47834392931044245,0.5216560706894614
0.6235945727676153,9.573000359814614,0.9999999976673115,0.5230329962136738,0.4769670037829846
0.29784707841463387,0.15522636007517576,0.9996092145471459,3.1176104105972585e-4,0.9996878310224202
0.601736506447196,4.140618818346411,0.9999999999930487,6.004189156134747e-4,0.9993995810843866
0.7165787210687995,0.1410851744003594,0.9998612882518633,0.6425694812118048,0.34307303119929344
0.791762231150642,7.992747975513339,0.39973920575900707,0.8493730019277184,0.15062699801987112
0.08878171374090016,7.216508621349931,0.991472017116051,0.050190604084267745,0.9483950002243844
0.9790977325756103,4.97656533960253,0.999999999999998,0.012263358179995886,0.9877366418199106
0.5221224885899574,5.658158315345645,0.169274639886083,0.4419468923220857,0.5580531073108672
0.7241168320178986,4.224228914827108,0.9999989333890058,0.10374109034811568,0.26161235624944307
0.9882773880381137,1.3042109389789402,0.9961450896542476,0.008965097334628653,0.991034734387404
0.38448446267284453,4.39177974127233,0.9788771591940395,0.9217288427339689,0.04483416367573614
0.6084932843223214,6.247262815013528,0.999998869562534,0.14222871770511644,0.8577712822948835
0.8559234850108624,3.0230408324860036,0.8992314237096937,0.7334533727422672,0.2664892926709664
0.7953789769671857,7.104411772452295,0.9961590578563674,5.347830420977304e-4,0.7866643722757292
0.8847558153793216,1.3473531464114785,1,0.36525364025930285,0.6347463597401649
0.021715322975069284,8.610122555401176,0.9999571614225481,0.0012272933429917808,0.9987727066570081
0.8778469956014305,6.6160993790254,0.7154091608226187,0.4954208984869012,0.5045761884078389
0.5700112169142812,2.799896716605872,0.9999959663746855,0.028178515303692742,0.9718214846963072
0.2529207181651145,2.3495672224089503,0.999999999999997,0.0478280489263422,0.9519714101240973
0.20392447616904974,6.702044776175171,0.9999998478836906,0.11250717941836236,0.8636947633494326
0.4413652236107737,9.195827427320182,0.999901026153283,0.16785744701683797,0.8285304170861902
0.10639189602807164,6.613142259884626,0.9999999983591813,0.04042979932332481,0.9556509630539741
0.48677724367007613,9.723546572495252,0.9999999999999999,0.49572322555236037,0.5042767744476396
0.6224335094448179,2.424712427891791,0.9999999995876457,0.1063357207658407,0.5980761692829397
0.3430533253122121,0.8447349141351879,0.9980792684048607,0.14204318193573365,0.857956818057252
0.32520430511794984,6.0630865674465895,0.9997220391806816,0.36170322340985006,0.6382967765901498
0.9233393436297774,9.115647440776229,0.999999992690026,0.41489887947172915,0.5849766297062893
0.8827680321410298,3.825093812774867,0.999999999836675,0.868570660669925,0.1314293384243758
0.4360239238012582,8.364335154183209,0.9517329775224284,0.6182154789358422,0.38178451206778985
0.4850345542654395,7.475869448389858,0.9999999999844144,0.4518635865232508,0.5159762575268471
0.1967196105979383,5.14557285932824,0.9995387571839761,0.2589024644174445,0.07677517838390123
0.6646686680614948,6.050623874180019,1,0.16876625261505224,0.8311820024865874
0.3133607334457338,5.85409942548722,0.9392579321189879,0.042512177996263015,0.8652600748854891
0.7037838464602828,5.192193612456322,0.9999900757800315,0.0791386163674211,0.9208613836322131
0.8363957374822348,0.049326145090162754,0.9999999950008238,0.019514532097465245,0.006379829394752475
0.9445443511940539,3.6052080150693655,0.9999995470795975,0.8569577692005895,0.14304223079940742
0.7364259632304311,5.237415607552975,0.9946822208681163,0.9922229285680746,0.007413624993203963
0.10466414759866893,3.445687019266188,0.9999959920937844,0.9299956823205078,0.06997970283799707
0.24547137506306171,0.2394801052287221,1,0.21118718919081791,0.02292783191504067
0.049767792923375964,0.9385382570326328,0.9742143453429597,0.5917447186202413,0.4082552813287502
0.8560300734825432,0.38743843557313085,0.9999999634977796,0.22498434469943326,0.004220660710079246
0.8236404247581959,5.299455060157925,0.9999999999988873,0.5946765139223978,0.03748419898383826
0.3519295589067042,7.9996256763115525,0.9999999999762814,0.2902230034406947,0.7097769965593053
0.9028862118721008,6.7526719300076365,0.9777560608424816,0.01273739273683498,0.987258080255154
0.2611301722936332,6.141617922112346,0.999893678573147,0.11798915261615495,0.5610695214343899
0.83565145265311,1.6569101181812584,0.9999987034469064,0.016736373134476398,0.956136960239229
0.8028997657820582,3.9056338369846344,0.9338808506547606,0.30500793502945117,0.6949920649705488
0.7768060583621264,6.02773760445416,0.9992073675427594,2.1706333486860442e-4,0.9997829366651313
0.13914667395874858,4.193222450558096,0.9999908561469942,0.40280495794716653,0.597194422382223
0.24434968060813844,1.2176645756699145,0.9531286879317449,0.09098317223019113,0.9090168277698089
0.19081628671847284,4.959782583173364,0.9999999999250871,0.012682807498995358,0.9873171925010046
0.5979854860343039,3.7153063504956663,0.9999999860290051,0.09663929927417095,0.9033607007209606
0.6768327185418457,0.29204899445176125,0.9999999999967184,0.02885569633859409,0.24341076779053372
0.243871062528342,0.6090217921882868,0.9999999998285571,0.021263187517144972,0.4987259687811732
0.22940569277852774,2.1109992521815,0.9999439641634438,0.1055156962356352,0.8944837835639434
0.03188850125297904,1.8949332856573164,0.9999990058169774,0.35441920530850135,0.6451430508103878
0.9074573274701834,1.0142410662956536,0.9755783346715055,0.7768017123726094,0.2231982876052653
0.5688153665978462,6.160042772535235,0.9999601760907998,2.9944114257414985e-5,0.9999519308564341
0.7216596745420247,6.783183058723807,0.9999948076475657,0.994361323224338,0.005638040459651698
0.3645597016438842,9.762746877968311,0.9979387029227311,0.7606947369691661,0.2393043710523426
0.018693420570343733,3.1050885282456875,0.9999557509681163,0.759202927602947,0.24079707238249964
0.2558447609189898,0.17632158938795328,0.9836850036953565,0.28134815174763006,0.7186518482142605
0.2496106564067304,3.4880225313827395,0.9999999961410857,0.8979820912937112,0.10201790870500278
0.41054876637645066,8.744190556462854,0.9773105773294493,0.046334185297658884,0.9536295902465464
0.22777389455586672,3.535388584714383,0.999993765089288,0.7739155276725398,0.2260843702811329
0.0016700068954378366,6.567131229676306,0.9876759205893477,0.008188402776343941,0.9918115972106258
0.45773470727726817,8.988371316809207,0.9993419666576803,0.21446071713423345,0.4154135625740872
0.10038701584562659,3.910313853994012,0.999547753668498,0.9945007874444521,0.005499212281514449
0.97841393109411,9.169666646048427,0.9999999995824489,0.5140890511135839,0.48591094885012515
0.41442134766839445,5.416694306768477,0.999999533285239,0.05416600589334142,0.03970774898604531
0.4837914938107133,2.1598358592018485,0.999995285402549,0.8016922505798529,0.19830774942014712
0.6615615524351597,5.2613907237537205,0.9999999708717224,0.9998853976345117,1.1460113925017226e-4
0.1665434860624373,5.733865178190172,0.9808116636213399,0.016135997665282564,0.9838633227539313
0.6184486700221896,5.851728634443134,0.8705415537985531,0.7045822792509416,0.2954130961734715
0.6413193780463189,4.403447962831706,0.9999999999999994,0.5989241208439264,0.4010758791560735
0.6321871655527502,0.5542053049430251,0.9999877532716979,0.8876429275642812,0.0034400925213472077
0.2270672474987805,5.248493913095444,0.9914264863424664,0.7229029029276102,0.276734361744586
0.10605027340352535,5.821198499761522,1,0.6012283120158184,0.3987716876139316
0.13479027920402586,3.8773975055664778,0.9965999203081554,0.4629254464448026,0.5370745535551941
0.40964853297919035,6.698408818338066,0.9999992450298322,0.701742391654763,0.29818778685095404
0.681905509205535,1.169684026390314,0.9999999996014742,0.0419576804769686,0.9580383975591614
0.5309222205542028,2.2002163785509765,0.9118387750269668,0.7673894486239473,0.23261036694687498
0.05333251226693392,5.869769970886409,0.9999999914543569,0.858425977342294,0.14157402265767233
0.6198388033080846,1.8934159725904465,0.9830004018768453,0.2532765078071174,0.08641419857919086
0.377184190787375,5.681249599438161,1,0.010512270599940981,0.9115722408260317
0.9673648979514837,7.857158491387963,0.7492281837598803,0.048217714641069324,0.9517822853589307
0.1394013580866158,9.706566066015512,0.986759309908922,0.7433929353468399,0.25209030722949094
0.3800536235794425,5.3985781711526215,0.999040075511083,0.7205805656721539,0.27941934814378266
0.3063204057980329,5.63477466115728,0.9999999999999996,1.2401869027445014e-4,0.9990672272549753
0.3287990482058376,8.23823754210025,0.9999999999989582,0.11285833699466813,0.8871416226621691
0.6148692285642028,3.085212546866387,0.9999980166032609,0.5340685663043168,0.4659314336528532
0.026818803045898676,6.166909683961421,0.992380258151664,0.8943785798295631,0.10562142003760046
0.5124680215958506,4.963902798481286,0.999999997481981,0.026399834890501288,0.49189968674700835
0.7577949967235327,8.30844505224377,0.9999994274695689,0.28195938956097927,0.7155503903290451
0.6782096854876727,3.2282006950117648,0.9999944962922828,0.9320136133483181,0.021075307894015426
0.8147024784702808,0.8850952493958175,0.9999999969319031,0.7454469115872566,0.23594795521420237
0.9327631453052163,2.1220070496201515,0.9999999918364525,0.10627583182030101,0.8937124911882532
0.35076975054107606,3.257151886355132,0.9999999999976871,6.445458105247934e-4,0.8556734464034803
0.1248497141059488,4.569623903371394,0.9996189476722276,0.02446723079590097,0.9729980836209595
0.2023493186570704,9.135759237688035,0.7909180013510592,0.48776099971040415,0.512239000289534
0.13872021064162254,3.0442507285624743,0.9999976782236984,0.0813751913335982,0.918624808665964
0.7580010923556983,5.604578973725438,0.9999996414839649,0.27719644825967504,0.7228035517166159
0.2331065759062767,4.965602196753025,0.9999999229098938,0.06925554521407723,0.9307443984634748
0.6471699120011181,4.338644393719733,0.9999954619780582,0.4533507679990937,0.5466492320008044
0.7908161897212267,7.726973977405578,0.9984219222107521,0.5506089243987058,0.44910552229201806
0.05962567147798836,5.034867078065872,0.99368229566755,0.09978992784517438,0.9002100721548256
0.2713635654654354,7.744704985525459,0.9438593700310004,0.1618793456855385,0.8380948810398853
0.46815392654389143,5.703698196448386,0.999999906720285,0.8673134312937898,0.1326865687062102
0.0053234819788485765,1.0924561298452318,0.777145691302942,0.7907265000983537,0.20764804709427315
0.8291414612904191,3.969910757150501,0.9999999996742948,3.591873910106092e-8,0.9999999640812609
0.6298004793934524,7.026288115885109,0.7597779160785867,0.6051819947037729,0.39481024858887087
0.6492357412353158,6.3871781271882355,0.983095772119411,0.03410942169913635,0.9658905779345218
0.8500917996279895,6.490432594437152,0.9999999984518396,0.3491966918659914,0.6347630551005803
0.9698327977675945,7.604098685551435,0.9999920003226423,0.42308104524989554,0.576918954745482
0.9148095238488168,9.100872040726244,0.9999999999426945,0.5548833680299152,0.44511653200345563
0.48108884575776756,0.70052056806162,1,0.7413977490757829,0.2586022509240591
0.787951102713123,2.6299782749265432,0.9999999999999873,0.7529961238912483,0.2470038513800793
0.20139898196794093,4.3641338078305125,0.9999999294223848,0.5018892537400034,0.49807890792359116
0.5618980745784938,2.664468795992434,0.9999999999999999,0.22109045702996757,0.778909475172378
0.46792919863946736,7.189289405941963,0.9989412926981345,0.42946922570504886,0.5705307742776331
0.48903407948091626,8.919228536542505,0.9978247767182573,0.35317178073030486,0.6468282186493546
0.1932890247553587,3.590406582225114,0.9995841205542372,0.024627061492405986,0.9753729384715425
0.4659534173551947,0.9939991449937224,0.9999999991812707,0.8432799937847122,0.15672000614370932
0.3999999563675374,6.364876553416252,1,3.493537714432251e-9,0.5131700590295017
0.11166101484559476,2.5330450758337975,0.9999919169921221,2.2090096139980097e-4,0.20202772637780894
0.6801234660670161,5.415037956554443,0.9999999999997337,0.9822141022507916,0.01778566006285033
0.4587177240755409,9.182865584734827,1,0.5099284202849383,0.49007157106904375
0.3032919247634709,2.0262134191580117,0.9079078904338351,0.9668912919672176,0.032725188050270276
0.6940775387920439,1.8106586462818086,0.9999999968468721,0.2453006994814053,0.7546988909225583
0.25908277928829193,2.7177093154750764,0.9999999999995117,0.5686012317004059,0.43139876829959267
0.38921560160815716,1.3948384602554142,0.9994236129184231,0.05830164728352949,0.8527223958839167
0.09812144772149622,2.6910805027000606,0.9974723833167252,0.21597316479270334,0.7840173691902904
0.3590085036121309,3.6560525349341333,0.9937439626361331,0.8758019197609057,0.12412534260941538
0.6060713077895343,7.441140923183411,0.9999948230526763,0.0964570170104975,0.9018642332266888
0.45861528581008315,9.970460233744234,0.9974612123432791,0.06120270611404264,0.9387972938836684
0.566743251401931,3.951694911811501,0.9999968181741565,0.009379496066143512,0.9906205005255939
0.49813434621319175,9.317097638268024,0.9999999983977486,0.1739543349298074,0.8260443751729868
0.4581314653623849,6.71401902101934,1,0.5246879506200263,0.4753120493799736
0.8229816579259932,6.598531324416399,0.9999239800932571,0.7866085466275972,0.21228551149611466
0.0038243073504418135,0.420696372166276,0.9999975189417883,0.03406597469973657,0.9444038991662788
0.2537481908220798,9.533830543514341,0.9999999794894874,0.9220895730318166,0.07791042696128932
0.1878623585216701,0.6002629525028169,0.9999992151525283,0.03746346406629833,0.9625365359337016
0.7282365032006055,2.4305159179493785,0.987145328084949,0.7666516375199116,0.002088277845982161
0.6359818072523922,5.052495857235044,0.99594923267229,0.9685611414973931,0.01051816696837736
0.4742771489545703,6.815511093009263,0.9999999990271713,0.1439124061005186,0.8560875738088926
0.9889603932388127,6.74093056935817,0.9951615027918409,3.240707485937906e-4,0.9996709450530771
0.9607717550825328,2.3109713988378644,0.9999999853113445,0.03261411468679702,0.9673858852897972
